"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
0.083333336,0.0,0.31326446,5.0572303E-6,2.0242584,1.3227921E-5,0.0,0.0,1.8454766E-5,0.0
0.083333336,1.0,0.011302614,0.008667853,0.0030017775,0.1453779,0.0,0.0,0.070808545,0.0
0.083333336,2.0,0.0011666152,0.0022509333,0.002513689,0.085068025,0.0,0.0,0.043203488,0.0
0.083333336,3.0,1.4381949E-4,0.0,0.002368276,0.013218089,0.0,0.0,0.010509486,0.0
0.083333336,4.0,2.7999745E-4,1.195304E-4,0.002263539,0.0043439334,0.0,0.0,0.0063046557,0.0
0.083333336,5.0,1.0001333E-4,0.0,0.0022620643,0.0038630667,0.0,0.0,0.006084891,0.0
0.083333336,6.0,2.1363232E-5,0.0,0.002260042,0.0038354653,0.0,0.0,0.0060685026,0.0
0.083333336,7.0,0.0,0.0,0.0022146532,0.0037572358,0.0,0.0,0.005946306,0.0
0.083333336,8.0,0.0,0.0,0.002188481,0.003712481,0.0,0.0,0.005875595,0.0
0.083333336,9.0,0.0,0.0,0.0021885613,0.0037127985,0.0,0.0,0.00587611,0.0
0.083333336,10.0,0.0,0.0,0.0021889256,0.003713328,0.0,0.0,0.0058769495,0.0
0.083333336,11.0,0.0,0.0,0.0021885333,0.0037127757,0.0,0.0,0.005876076,0.0
0.083333336,12.0,0.0,0.0,0.0021888344,0.0037133293,0.0,0.0,0.0058769523,0.0
0.083333336,13.0,0.0,0.0,0.0021887044,0.0037129214,0.0,0.0,0.0058763064,0.0
0.083333336,14.0,0.0,0.0,0.0021885962,0.0037128616,0.0,0.0,0.005876212,0.0
0.083333336,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
