"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
0.083333336,0.0,0.049675602,0.025946775,1.3029328E-4,0.00132416,0.0,0.0,6.823039E-5,0.0
0.083333336,1.0,0.015298832,0.0042479597,3.8703092E-5,0.0043829475,0.0,0.0,2.2584235E-4,0.0
0.083333336,2.0,0.0065906243,0.0017299465,3.8702434E-5,0.005611193,0.0,0.0,2.891313E-4,0.0
0.083333336,3.0,0.001544778,3.827639E-4,3.8702587E-5,0.005899542,0.0,0.0,3.039894E-4,0.0
0.083333336,4.0,0.0017187167,0.002884539,3.8703292E-5,0.0059691127,0.0,0.0,3.0757423E-4,0.0
0.083333336,5.0,0.0011785541,0.004818977,3.8700735E-5,0.00598892,0.0,0.0,3.0859487E-4,0.0
0.083333336,6.0,4.8815593E-4,0.0013792312,3.870103E-5,0.0059957593,0.0,0.0,3.0894726E-4,0.0
0.083333336,7.0,4.6397164E-4,0.0028113467,3.870127E-5,0.0059985276,0.0,0.0,3.0908993E-4,0.0
0.083333336,8.0,2.1293708E-4,0.0012018309,3.870082E-5,0.0059997733,0.0,0.0,3.0915413E-4,0.0
0.083333336,9.0,2.673975E-4,0.0015221029,3.8700215E-5,0.0060002427,0.0,0.0,3.091783E-4,0.0
0.083333336,10.0,2.2733091E-4,0.0025431511,3.8699913E-5,0.006000524,0.0,0.0,3.0919278E-4,0.0
0.083333336,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
