"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
0.083333336,0.0,0.3578276,0.009699667,8.962817E-4,5.531464E-4,0.0,0.0,8.297137E-4,0.0
0.083333336,1.0,0.041192286,0.021867756,8.5896015E-4,0.0049380274,0.0,0.0,0.0074069635,0.0
0.083333336,2.0,0.0092712855,0.060555104,8.588379E-4,0.007636065,0.0,0.0,0.011453967,0.0
0.083333336,3.0,0.011344252,0.05506009,8.5886294E-4,0.0085636005,0.0,0.0,0.012845251,0.0
0.083333336,4.0,0.0102003915,0.0552454,8.588937E-4,0.00890364,0.0,0.0,0.0133553045,0.0
0.083333336,5.0,0.0064190584,0.05965246,8.587858E-4,0.009042554,0.0,0.0,0.013563671,0.0
0.083333336,6.0,0.0063865995,0.0545555,8.589027E-4,0.009101259,0.0,0.0,0.013651728,0.0
0.083333336,7.0,0.008931401,0.060107514,8.588435E-4,0.00912698,0.0,0.0,0.01369031,0.0
0.083333336,8.0,0.007325383,0.05786495,8.589923E-4,0.009139327,0.0,0.0,0.013708831,0.0
0.083333336,9.0,0.009010657,0.045334205,8.588367E-4,0.009144357,0.0,0.0,0.013716375,0.0
0.083333336,10.0,0.009189774,0.054679852,8.590044E-4,0.0091458205,0.0,0.0,0.013718571,0.0
0.083333336,11.0,0.0062410748,0.059972167,8.588839E-4,0.009146865,0.0,0.0,0.013720137,0.0
0.083333336,12.0,0.003241532,0.061238453,8.5889857E-4,0.009147951,0.0,0.0,0.013721767,0.0
0.083333336,13.0,0.0046396693,0.06263276,8.587856E-4,0.009148972,0.0,0.0,0.013723297,0.0
0.083333336,14.0,0.008872095,0.031061603,8.5894036E-4,0.009148749,0.0,0.0,0.013722963,0.0
0.083333336,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083333336,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.27814713,0.017322503,8.6048676E-4,6.924284E-4,0.0,0.0,0.001038635,0.0
0.16666667,1.0,0.051075913,0.030332463,8.5903436E-4,0.005044885,0.0,0.0,0.007567248,0.0
0.16666667,2.0,0.010601208,0.10619492,8.5889094E-4,0.0076439236,0.0,0.0,0.011465753,0.0
0.16666667,3.0,0.0063374466,0.09887427,8.5875014E-4,0.008566972,0.0,0.0,0.012850308,0.0
0.16666667,4.0,0.00797387,0.11626967,8.589927E-4,0.008905869,0.0,0.0,0.013358648,0.0
0.16666667,5.0,0.007847707,0.113076374,8.589248E-4,0.00904004,0.0,0.0,0.013559901,0.0
0.16666667,6.0,0.0061480207,0.10264392,8.589752E-4,0.009101829,0.0,0.0,0.013652583,0.0
0.16666667,7.0,0.009761143,0.105466,8.590227E-4,0.00912749,0.0,0.0,0.013691075,0.0
0.16666667,8.0,0.006853164,0.10349575,8.585747E-4,0.009136967,0.0,0.0,0.01370529,0.0
0.16666667,9.0,0.004720252,0.1023993,8.587946E-4,0.00914395,0.0,0.0,0.0137157645,0.0
0.16666667,10.0,0.010606768,0.09267558,8.5878547E-4,0.009145411,0.0,0.0,0.013717955,0.0
0.16666667,11.0,0.006363816,0.09450992,8.5890805E-4,0.009149912,0.0,0.0,0.013724707,0.0
0.16666667,12.0,0.0056048306,0.097921036,8.5877813E-4,0.009148355,0.0,0.0,0.013722372,0.0
0.16666667,13.0,0.010287743,0.10941898,8.586728E-4,0.009146837,0.0,0.0,0.013720095,0.0
0.16666667,14.0,0.009672693,0.08829316,8.5876E-4,0.009150968,0.0,0.0,0.013726292,0.0
0.16666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.15580969,0.005094883,8.5948245E-4,9.1365713E-4,0.0,0.0,0.0013704753,0.0
0.25,1.0,0.035054088,0.0102996165,8.5872464E-4,0.0052292068,0.0,0.0,0.007843726,0.0
0.25,2.0,0.01719396,0.07678686,8.589184E-4,0.00766567,0.0,0.0,0.011498373,0.0
0.25,3.0,0.0054191756,0.08706652,8.5884746E-4,0.008573581,0.0,0.0,0.012860223,0.0
0.25,4.0,0.0046576383,0.08084571,8.588888E-4,0.008905956,0.0,0.0,0.013358777,0.0
0.25,5.0,0.0043829847,0.078998454,8.5893285E-4,0.009042452,0.0,0.0,0.013563518,0.0
0.25,6.0,0.012643822,0.07912687,8.589945E-4,0.009103263,0.0,0.0,0.013654734,0.0
0.25,7.0,0.0037812167,0.07582675,8.5889763E-4,0.009127735,0.0,0.0,0.013691443,0.0
0.25,8.0,0.0049374523,0.07557911,8.587144E-4,0.009137336,0.0,0.0,0.013705844,0.0
0.25,9.0,0.006151615,0.051325124,8.588576E-4,0.009144299,0.0,0.0,0.013716287,0.0
0.25,10.0,0.0044185906,0.06624732,8.588762E-4,0.009147811,0.0,0.0,0.013721556,0.0
0.25,11.0,0.0040867883,0.05500932,8.5904804E-4,0.009147157,0.0,0.0,0.013720576,0.0
0.25,12.0,0.0041288347,0.08262411,8.588508E-4,0.009147385,0.0,0.0,0.0137209175,0.0
0.25,13.0,0.011599501,0.061489534,8.589881E-4,0.009146938,0.0,0.0,0.013720246,0.0
0.25,14.0,0.003959444,0.06920322,8.588193E-4,0.009148559,0.0,0.0,0.013722677,0.0
0.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.122598566,0.0014418097,8.4426976E-4,0.0011437036,0.0,0.0,0.0017155419,0.0
0.33333334,1.0,0.056658883,0.0019353386,9.6520904E-4,0.0056507504,0.0,0.0,0.008476036,0.0
0.33333334,2.0,0.029056253,0.05052282,9.229064E-4,0.008092148,0.0,0.0,0.012138083,0.0
0.33333334,3.0,0.009994627,0.054950792,9.006659E-4,0.008944199,0.0,0.0,0.013416143,0.0
0.33333334,4.0,0.006609371,0.054569397,8.845526E-4,0.009160189,0.0,0.0,0.013740123,0.0
0.33333334,5.0,0.0063352194,0.05751281,8.799043E-4,0.009259883,0.0,0.0,0.013889663,0.0
0.33333334,6.0,0.008274688,0.044858176,8.7451946E-4,0.009264145,0.0,0.0,0.013896055,0.0
0.33333334,7.0,0.007121491,0.058672894,8.75655E-4,0.009304398,0.0,0.0,0.013956433,0.0
0.33333334,8.0,0.006405178,0.043958522,8.792943E-4,0.009356236,0.0,0.0,0.01403419,0.0
0.33333334,9.0,0.007036615,0.040470965,8.649724E-4,0.009207456,0.0,0.0,0.013811022,0.0
0.33333334,10.0,0.0052144895,0.05771535,8.664011E-4,0.009226811,0.0,0.0,0.013840054,0.0
0.33333334,11.0,0.0052151005,0.04783029,8.708072E-4,0.009273613,0.0,0.0,0.013910256,0.0
0.33333334,12.0,0.005325775,0.024549238,8.680661E-4,0.009245861,0.0,0.0,0.01386863,0.0
0.33333334,13.0,0.004248606,0.03937351,8.699749E-4,0.009266797,0.0,0.0,0.013900033,0.0
0.33333334,14.0,0.008234468,0.045253597,8.6815294E-4,0.009246569,0.0,0.0,0.013869691,0.0
0.33333334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.05202972,0.0028755593,7.396746,6.200546E-4,0.0,0.0,9.300746E-4,0.0
0.41666666,1.0,0.068651095,0.0018492677,0.0010304154,0.0049278717,0.0,0.0,0.0073917327,0.0
0.41666666,2.0,0.030558802,0.02795908,9.75657E-4,0.008043334,0.0,0.0,0.012064864,0.0
0.41666666,3.0,0.0109910425,0.05215719,9.3750027E-4,0.009126857,0.0,0.0,0.013690126,0.0
0.41666666,4.0,0.0064006476,0.04328134,9.007008E-4,0.009264339,0.0,0.0,0.013896345,0.0
0.41666666,5.0,0.009114327,0.04344167,8.978044E-4,0.009419226,0.0,0.0,0.014128674,0.0
0.41666666,6.0,0.0051867254,0.04113572,9.000951E-4,0.0095255785,0.0,0.0,0.0142882,0.0
0.41666666,7.0,0.0048740264,0.030417843,8.9490454E-4,0.009503,0.0,0.0,0.014254334,0.0
0.41666666,8.0,0.0062248227,0.03898536,8.7812834E-4,0.009341911,0.0,0.0,0.014012704,0.0
0.41666666,9.0,0.005078637,0.03647559,8.7280094E-4,0.009290716,0.0,0.0,0.013935911,0.0
0.41666666,10.0,0.004101973,0.03260672,8.886559E-4,0.009462494,0.0,0.0,0.014193576,0.0
