"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
0.083333336,0.0,0.007356887,0.0,0.001014093,5.627236E-4,0.0,0.0,1.9253831E-4,0.0
0.083333336,1.0,0.0035349675,0.0,9.907461E-4,0.0017390816,0.0,0.0,5.950117E-4,0.0
0.083333336,2.0,0.0015947544,0.0,9.907254E-4,0.0018190824,0.0,0.0,6.223814E-4,0.0
0.083333336,3.0,0.0,0.0,9.906937E-4,0.001822017,0.0,0.0,6.2338536E-4,0.0
0.083333336,4.0,0.0,0.0,9.907014E-4,0.0018221888,0.0,0.0,6.234441E-4,0.0
0.083333336,5.0,0.0,0.0,9.907059E-4,0.0018222071,0.0,0.0,6.234504E-4,0.0
0.083333336,6.0,0.0,0.0,9.907071E-4,0.0018222134,0.0,0.0,6.2345254E-4,0.0
0.083333336,7.0,0.0,0.0,9.907072E-4,0.0018222167,0.0,0.0,6.2345364E-4,0.0
0.083333336,8.0,0.0,0.0,9.907077E-4,0.0018222178,0.0,0.0,6.2345405E-4,0.0
0.083333336,9.0,0.0,0.0,9.907093E-4,0.0018222175,0.0,0.0,6.2345393E-4,0.0
0.083333336,10.0,0.0,0.0,9.907109E-4,0.001822218,0.0,0.0,6.234541E-4,0.0
0.083333336,11.0,0.0,0.0,9.907099E-4,0.0018222202,0.0,0.0,6.2345486E-4,0.0
0.083333336,12.0,0.0,0.0,9.907115E-4,0.0018222198,0.0,0.0,6.2345475E-4,0.0
0.083333336,13.0,0.0,0.0,9.907124E-4,0.0018222198,0.0,0.0,6.234547E-4,0.0
0.083333336,14.0,0.0,0.0,9.907116E-4,0.0018222204,0.0,0.0,6.234549E-4,0.0
0.083333336,15.0,0.0,0.0,9.907121E-4,0.0018222204,0.0,0.0,6.234549E-4,0.0
0.083333336,16.0,0.0,0.0,9.907098E-4,0.0018222217,0.0,0.0,6.234554E-4,0.0
0.083333336,17.0,0.0,0.0,9.907095E-4,0.0018222213,0.0,0.0,6.234553E-4,0.0
0.083333336,18.0,0.0,0.0,9.907093E-4,0.0018222212,0.0,0.0,6.234552E-4,0.0
